gbifID	basisOfRecord	occurrenceStatus	decimalLatitude	decimalLongitude
4170277083	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277081	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277061	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277059	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277058	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277057	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277056	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277053	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277050	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277049	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277047	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277046	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277044	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277043	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277040	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277039	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277038	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277037	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277036	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277035	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277034	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277033	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277032	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277031	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277030	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277029	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277027	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277026	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277025	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277024	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277023	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277016	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277015	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277014	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277008	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277007	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277006	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277005	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277004	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277003	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277002	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277001	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170277000	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276999	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276998	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276996	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276995	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276994	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276768	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276765	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276755	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276753	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276751	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276333	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276332	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276330	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276328	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276326	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170276309	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275783	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275782	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275781	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275780	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275779	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275778	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275777	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275735	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275734	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275733	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275731	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275730	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275729	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170275728	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170274104	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170274102	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170274101	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170274100	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170274099	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4170274097	PRESERVED_SPECIMEN	PRESENT	26.317556	-108.755
4169284946	PRESERVED_SPECIMEN	PRESENT	17.57194	-101.35194
4169283804	PRESERVED_SPECIMEN	PRESENT		
4169283351	PRESERVED_SPECIMEN	PRESENT	16.667	-95
4169282913	PRESERVED_SPECIMEN	PRESENT		
4169281511	PRESERVED_SPECIMEN	PRESENT	19.16	-104.27
4169280846	PRESERVED_SPECIMEN	PRESENT	20.24	-102.12
4169279611	PRESERVED_SPECIMEN	PRESENT	16.75	-91
4169278530	PRESERVED_SPECIMEN	PRESENT	18.48	-102.58
4169278379	PRESERVED_SPECIMEN	PRESENT	15.97433	-97.6779
4169278099	PRESERVED_SPECIMEN	PRESENT	17.805	-97.775
4169276977	PRESERVED_SPECIMEN	PRESENT		
4169276383	PRESERVED_SPECIMEN	PRESENT		
4169276206	PRESERVED_SPECIMEN	PRESENT	15.88738	-97.08718
4169276162	PRESERVED_SPECIMEN	PRESENT		
4169275383	PRESERVED_SPECIMEN	PRESENT	18.63722	-99.97722
4169274847	PRESERVED_SPECIMEN	PRESENT		
4169274374	PRESERVED_SPECIMEN	PRESENT		
4169274012	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22972
4169273642	PRESERVED_SPECIMEN	PRESENT	18.98972	-103.07583
4169273437	PRESERVED_SPECIMEN	PRESENT	19.49737	-105.04204
4169270956	PRESERVED_SPECIMEN	PRESENT		
4169270022	PRESERVED_SPECIMEN	PRESENT	17.57194	-101.35194
4169269524	PRESERVED_SPECIMEN	PRESENT	16.78333	-91.03333
4169267933	PRESERVED_SPECIMEN	PRESENT	16.95667	-100.02472
4169266447	PRESERVED_SPECIMEN	PRESENT		
4169266048	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22983
4169265767	PRESERVED_SPECIMEN	PRESENT	17.26	-100.66
4169265520	PRESERVED_SPECIMEN	PRESENT		
4169264902	PRESERVED_SPECIMEN	PRESENT	19.49737	-105.04204
4169264210	PRESERVED_SPECIMEN	PRESENT		
4169264188	PRESERVED_SPECIMEN	PRESENT		
4169263589	PRESERVED_SPECIMEN	PRESENT		
4169261235	PRESERVED_SPECIMEN	PRESENT	18.48	-102.58
4169260387	PRESERVED_SPECIMEN	PRESENT		
4169259483	PRESERVED_SPECIMEN	PRESENT	15.97433	-97.6779
4169259399	PRESERVED_SPECIMEN	PRESENT		
4169259250	PRESERVED_SPECIMEN	PRESENT		
4169259175	PRESERVED_SPECIMEN	PRESENT	16.667	-95
4169258826	PRESERVED_SPECIMEN	PRESENT	18.83	-103.58
4169258806	PRESERVED_SPECIMEN	PRESENT	18.86833	-99.5925
4169258767	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22972
4169258362	PRESERVED_SPECIMEN	PRESENT		
4169257839	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22972
4169257751	PRESERVED_SPECIMEN	PRESENT	19.85	-103.09
4169257585	PRESERVED_SPECIMEN	PRESENT	18.77889	-100.425
4169257027	PRESERVED_SPECIMEN	PRESENT	16.67	-98.09
4169257014	PRESERVED_SPECIMEN	PRESENT	17.09	-96.66
4169256203	PRESERVED_SPECIMEN	PRESENT		
4169255196	PRESERVED_SPECIMEN	PRESENT	16.95667	-100.02472
4169254338	PRESERVED_SPECIMEN	PRESENT	18.38	-100.26
4169254104	PRESERVED_SPECIMEN	PRESENT		
4169253925	PRESERVED_SPECIMEN	PRESENT	18.65528	-100.22222
4169253918	PRESERVED_SPECIMEN	PRESENT		
4169252417	PRESERVED_SPECIMEN	PRESENT	17.65	-97.79
4169252243	PRESERVED_SPECIMEN	PRESENT		
4169249910	PRESERVED_SPECIMEN	PRESENT		
4169249416	PRESERVED_SPECIMEN	PRESENT	20.56	-104.32
4169248229	PRESERVED_SPECIMEN	PRESENT		
4169247729	PRESERVED_SPECIMEN	PRESENT	18.77889	-100.425
4169244799	PRESERVED_SPECIMEN	PRESENT		
4169241711	PRESERVED_SPECIMEN	PRESENT		
4169241452	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22972
4169240859	PRESERVED_SPECIMEN	PRESENT	28.719	-110.347
4169240598	PRESERVED_SPECIMEN	PRESENT		
4169239919	PRESERVED_SPECIMEN	PRESENT	18.78972	-99.66472
4169239859	PRESERVED_SPECIMEN	PRESENT	15.97433	-97.6779
4169238746	PRESERVED_SPECIMEN	PRESENT	19.49737	-105.04204
4169238513	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22972
4169238452	PRESERVED_SPECIMEN	PRESENT		
4169238402	PRESERVED_SPECIMEN	PRESENT		
4169237614	PRESERVED_SPECIMEN	PRESENT	16.95667	-100.02472
4169237312	PRESERVED_SPECIMEN	PRESENT	17.57194	-101.35194
4169237187	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22972
4169236952	PRESERVED_SPECIMEN	PRESENT	16.95667	-100.02472
4169236584	PRESERVED_SPECIMEN	PRESENT		
4169236312	PRESERVED_SPECIMEN	PRESENT		
4169236001	PRESERVED_SPECIMEN	PRESENT		
4169235814	PRESERVED_SPECIMEN	PRESENT	27.24195	-109.93333
4169235621	PRESERVED_SPECIMEN	PRESENT		
4169234535	PRESERVED_SPECIMEN	PRESENT	21.69333	-105.045
4169233399	PRESERVED_SPECIMEN	PRESENT	15.93	-95.77
4169232681	PRESERVED_SPECIMEN	PRESENT		
4169231920	PRESERVED_SPECIMEN	PRESENT	18.77889	-100.425
4169231461	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22972
4169231274	PRESERVED_SPECIMEN	PRESENT	21.98194	-104.95417
4169230942	PRESERVED_SPECIMEN	PRESENT		
4169230774	PRESERVED_SPECIMEN	PRESENT	16.667	-95
4169230011	PRESERVED_SPECIMEN	PRESENT	21.17	-101.69
4169229768	PRESERVED_SPECIMEN	PRESENT		
4169228215	PRESERVED_SPECIMEN	PRESENT	15.88426	-97.10942
4169227815	PRESERVED_SPECIMEN	PRESENT	15.88738	-97.08718
4169227022	PRESERVED_SPECIMEN	PRESENT	21.20861	-104.72694
4169226511	PRESERVED_SPECIMEN	PRESENT	18.31	-99.08
4169224597	PRESERVED_SPECIMEN	PRESENT	17.57194	-101.35194
4169223235	PRESERVED_SPECIMEN	PRESENT	20.33566	-103.12635
4169222790	PRESERVED_SPECIMEN	PRESENT	16.95667	-100.02472
4169222527	PRESERVED_SPECIMEN	PRESENT		
4169221297	PRESERVED_SPECIMEN	PRESENT		
4169219289	PRESERVED_SPECIMEN	PRESENT		
4169218363	PRESERVED_SPECIMEN	PRESENT	18.78	-102.19
4169217277	PRESERVED_SPECIMEN	PRESENT	15.97433	-97.6779
4169217129	PRESERVED_SPECIMEN	PRESENT		
4169217020	PRESERVED_SPECIMEN	PRESENT	19.49737	-105.04204
4169216795	PRESERVED_SPECIMEN	PRESENT	19.53	-105.01
4169215075	PRESERVED_SPECIMEN	PRESENT	20.24	-101.21
4169214675	PRESERVED_SPECIMEN	PRESENT		
4169213193	PRESERVED_SPECIMEN	PRESENT		
4169212674	PRESERVED_SPECIMEN	PRESENT	18.63722	-99.97722
4169210626	PRESERVED_SPECIMEN	PRESENT		
4169209250	PRESERVED_SPECIMEN	PRESENT	16.65	-98.09
4169209101	PRESERVED_SPECIMEN	PRESENT	19.16806	-100.23861
4169208994	PRESERVED_SPECIMEN	PRESENT		
4169207057	PRESERVED_SPECIMEN	PRESENT	16.55973	-96.02965
4169206647	PRESERVED_SPECIMEN	PRESENT	20.48	-104.78
4169205178	PRESERVED_SPECIMEN	PRESENT		
4169202750	PRESERVED_SPECIMEN	PRESENT	23.05944	-105.49167
4169202504	PRESERVED_SPECIMEN	PRESENT		
4169200382	PRESERVED_SPECIMEN	PRESENT	16.55973	-96.02965
4169196803	PRESERVED_SPECIMEN	PRESENT	18.65528	-100.22222
4169196637	PRESERVED_SPECIMEN	PRESENT	15.96667	-97.54889
4169195177	PRESERVED_SPECIMEN	PRESENT		
4169192538	PRESERVED_SPECIMEN	PRESENT		
4169189221	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22972
4169188794	PRESERVED_SPECIMEN	PRESENT	23.22167	-106.42
4169188735	PRESERVED_SPECIMEN	PRESENT	16.95667	-100.02472
4169188527	PRESERVED_SPECIMEN	PRESENT		
4169188361	PRESERVED_SPECIMEN	PRESENT	21.98195	-104.95417
4169186914	PRESERVED_SPECIMEN	PRESENT	19.2575	-100.26167
4169186688	PRESERVED_SPECIMEN	PRESENT	18.65528	-100.22222
4169186370	PRESERVED_SPECIMEN	PRESENT	20.41	-102.23
4169185019	PRESERVED_SPECIMEN	PRESENT	17.57194	-101.35194
4169182811	PRESERVED_SPECIMEN	PRESENT		
4169182452	PRESERVED_SPECIMEN	PRESENT	18.83694	-99.725
4169178956	PRESERVED_SPECIMEN	PRESENT	19.53	-105.06
4169176673	PRESERVED_SPECIMEN	PRESENT		
4169176662	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22972
4169174411	PRESERVED_SPECIMEN	PRESENT	17.805	-97.775
4169174390	PRESERVED_SPECIMEN	PRESENT	18.779	-100.42508
4169172619	PRESERVED_SPECIMEN	PRESENT	19.4	-104.07
4169171108	PRESERVED_SPECIMEN	PRESENT	21.20861	-104.72694
4169170463	PRESERVED_SPECIMEN	PRESENT		
4169166881	PRESERVED_SPECIMEN	PRESENT		
4169166750	PRESERVED_SPECIMEN	PRESENT		
4169166623	PRESERVED_SPECIMEN	PRESENT	16.95667	-100.02472
4169166585	PRESERVED_SPECIMEN	PRESENT	18.65528	-100.22222
4169162388	PRESERVED_SPECIMEN	PRESENT		
4169159829	PRESERVED_SPECIMEN	PRESENT	19.39	-104.97
4169155300	PRESERVED_SPECIMEN	PRESENT	21.81167	-105.20667
4169155132	PRESERVED_SPECIMEN	PRESENT	18.66083	-100.22972
4169154740	PRESERVED_SPECIMEN	PRESENT	16.95667	-100.02472
4169154482	PRESERVED_SPECIMEN	PRESENT	18.84	-103.39
4169154415	PRESERVED_SPECIMEN	PRESENT		
4169151971	PRESERVED_SPECIMEN	PRESENT	16.65	-95
4169151957	PRESERVED_SPECIMEN	PRESENT	18.65528	-100.22222
4169151856	PRESERVED_SPECIMEN	PRESENT	18.38361	-100.26444
4169151819	PRESERVED_SPECIMEN	PRESENT		
4169151742	PRESERVED_SPECIMEN	PRESENT	19.65	-105.18
4169151726	PRESERVED_SPECIMEN	PRESENT	17.57194	-101.35194
4169146995	PRESERVED_SPECIMEN	PRESENT	22.39667	-105.45667
4169135989	PRESERVED_SPECIMEN	PRESENT	18.8025	-99.67306
4169135701	PRESERVED_SPECIMEN	PRESENT	18.38	-99.78
4169125352	PRESERVED_SPECIMEN	PRESENT		
4169114761	PRESERVED_SPECIMEN	PRESENT	16.65	-98.07
4169114681	PRESERVED_SPECIMEN	PRESENT	18.96233	-101.71772
4169092070	PRESERVED_SPECIMEN	PRESENT	18.96233	-101.71772
4169076494	PRESERVED_SPECIMEN	PRESENT		
4169064030	PRESERVED_SPECIMEN	PRESENT	16.52	-96.79
4169050211	PRESERVED_SPECIMEN	PRESENT	24.48201	-106.64259
4169049938	PRESERVED_SPECIMEN	PRESENT	20.48	-104.78
4169037208	PRESERVED_SPECIMEN	PRESENT	16.18	-95.2
4169037094	PRESERVED_SPECIMEN	PRESENT	16.65387	-94.98273
4169024694	PRESERVED_SPECIMEN	PRESENT	18.77889	-100.425
4169024319	PRESERVED_SPECIMEN	PRESENT		
4169012570	PRESERVED_SPECIMEN	PRESENT	19.32833	-103.60333
4169012414	PRESERVED_SPECIMEN	PRESENT		
4169000165	PRESERVED_SPECIMEN	PRESENT	22.62944	-105.33583
4168999606	PRESERVED_SPECIMEN	PRESENT	16.55973	-96.02965
4168999527	PRESERVED_SPECIMEN	PRESENT	19.33	-103.78
4168986954	PRESERVED_SPECIMEN	PRESENT	18.33	-102.29
4168986940	PRESERVED_SPECIMEN	PRESENT	15.93054	-97.23661
4168986721	PRESERVED_SPECIMEN	PRESENT		
4168974941	PRESERVED_SPECIMEN	PRESENT	18.82	-99.68
4168974374	PRESERVED_SPECIMEN	PRESENT	16.95667	-100.02472
4168974371	PRESERVED_SPECIMEN	PRESENT	16.95667	-100.02472
4168961741	PRESERVED_SPECIMEN	PRESENT		
4168949548	PRESERVED_SPECIMEN	PRESENT	18.65528	-100.22222
4168937885	PRESERVED_SPECIMEN	PRESENT	16.65	-98.11
4168899715	PRESERVED_SPECIMEN	PRESENT	19.54	-101.63
4168888985	PRESERVED_SPECIMEN	PRESENT	18.96233	-101.71772
4168888945	PRESERVED_SPECIMEN	PRESENT	20.01	-99.53
4168866262	PRESERVED_SPECIMEN	PRESENT		
4168866062	PRESERVED_SPECIMEN	PRESENT	16.65387	-94.98273
4168709628	PRESERVED_SPECIMEN	PRESENT	16.091667	-93.752778
4168709451	PRESERVED_SPECIMEN	PRESENT	16.091667	-93.752778
4168592097	PRESERVED_SPECIMEN	PRESENT	20.391667	-105.325
4168589539	PRESERVED_SPECIMEN	PRESENT	19.541667	-105.075
4168584046	PRESERVED_SPECIMEN	PRESENT	19.941667	-105.258333
4168582165	PRESERVED_SPECIMEN	PRESENT	19.441667	-105.025
4168506807	PRESERVED_SPECIMEN	PRESENT	16.3305058	-93.8724756
4168506776	PRESERVED_SPECIMEN	PRESENT	16.363282	-93.925811
4168506756	PRESERVED_SPECIMEN	PRESENT	16.1535711	-93.6433037
4168506746	PRESERVED_SPECIMEN	PRESENT	16.3305058	-93.8724756
4168506719	PRESERVED_SPECIMEN	PRESENT	16.363282	-93.925811
4168506711	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168506687	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168506685	PRESERVED_SPECIMEN	PRESENT	16.4227238	-94.0263685
4168506663	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168506638	PRESERVED_SPECIMEN	PRESENT	16.363282	-93.925811
4168506613	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168506582	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168506575	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168506564	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168506548	PRESERVED_SPECIMEN	PRESENT	16.4018909	-93.9860895
4168506543	PRESERVED_SPECIMEN	PRESENT	16.4018909	-93.9860895
4168506524	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168506478	PRESERVED_SPECIMEN	PRESENT	16.3305058	-93.8724756
4168506470	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168506461	PRESERVED_SPECIMEN	PRESENT	16.363282	-93.925811
4168506428	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168506379	PRESERVED_SPECIMEN	PRESENT	16.381614	-93.9672
4168478476	PRESERVED_SPECIMEN	PRESENT	17.098062	-94.126116
4168478452	PRESERVED_SPECIMEN	PRESENT	17.058333	-94.660278
4168478352	PRESERVED_SPECIMEN	PRESENT	17.103611	-94.1225
4168477225	PRESERVED_SPECIMEN	PRESENT	17.083333	-94.121667
4168477201	PRESERVED_SPECIMEN	PRESENT	17.053333	-94.654444
4168477128	PRESERVED_SPECIMEN	PRESENT	17.058333	-94.660278
4168476615	PRESERVED_SPECIMEN	PRESENT	17.083333	-94.121667
4168476534	PRESERVED_SPECIMEN	PRESENT	17.103611	-94.1225
4168476525	PRESERVED_SPECIMEN	PRESENT	17.088333	-94.723333
4165410846	HUMAN_OBSERVATION	PRESENT	9.810329	-83.976135
4153428739	HUMAN_OBSERVATION	PRESENT	9.936869	-84.376685
4152704425	PRESERVED_SPECIMEN	PRESENT	12.43	-86.66
4138737816	HUMAN_OBSERVATION	PRESENT	26.206351	-108.608351
4138727477	HUMAN_OBSERVATION	PRESENT	26.432832	-108.624741
4138327670	HUMAN_OBSERVATION	PRESENT	23.494976	-106.240305
4138242041	HUMAN_OBSERVATION	PRESENT	23.55821	-106.376859
4137728692	HUMAN_OBSERVATION	PRESENT	18.980982	-101.798792
4130510392	PRESERVED_SPECIMEN	PRESENT		
4130509725	PRESERVED_SPECIMEN	PRESENT		
4130006915	HUMAN_OBSERVATION	PRESENT	11.74855	-86.320403
4116051416	HUMAN_OBSERVATION	PRESENT	14.432641	-89.56171
4112105250	HUMAN_OBSERVATION	PRESENT	24.411711	-106.692689
4112091246	HUMAN_OBSERVATION	PRESENT	24.411589	-106.693619
4112083269	HUMAN_OBSERVATION	PRESENT	24.413383	-106.694806
4112058494	HUMAN_OBSERVATION	PRESENT	22.750523	-105.893232
4111913559	HUMAN_OBSERVATION	PRESENT	24.403686	-106.603992
4111866455	HUMAN_OBSERVATION	PRESENT	22.750832	-105.893704
4111849489	HUMAN_OBSERVATION	PRESENT	22.77165	-105.897311
4111680246	HUMAN_OBSERVATION	PRESENT	24.412967	-106.694547
4111597256	HUMAN_OBSERVATION	PRESENT	24.411186	-106.694164
4111579215	HUMAN_OBSERVATION	PRESENT	24.412467	-106.693717
4103471671	HUMAN_OBSERVATION	PRESENT	24.452507	-106.715818
4103206630	HUMAN_OBSERVATION	PRESENT	24.541346	-106.718607
4103056465	HUMAN_OBSERVATION	PRESENT	24.469598	-106.662214
4103027390	HUMAN_OBSERVATION	PRESENT	22.766526	-105.904942
4103019437	HUMAN_OBSERVATION	PRESENT	24.461541	-106.784242
4102974432	HUMAN_OBSERVATION	PRESENT	24.566625	-106.687857
4102969422	HUMAN_OBSERVATION	PRESENT	24.248302	-106.688572
4102827700	HUMAN_OBSERVATION	PRESENT	24.412428	-106.694667
4102757871	HUMAN_OBSERVATION	PRESENT	24.413691	-106.694916
4096910714	HUMAN_OBSERVATION	PRESENT	19.810977	-104.354602
4091628825	HUMAN_OBSERVATION	PRESENT	9.937146	-84.376547
4091475304	HUMAN_OBSERVATION	PRESENT	9.728389	-84.518639
4080582879	HUMAN_OBSERVATION	PRESENT	9.937146	-84.376547
4075982138	HUMAN_OBSERVATION	PRESENT	20.732285	-104.854682
4075958153	HUMAN_OBSERVATION	PRESENT	9.937146	-84.376547
4070422337	PRESERVED_SPECIMEN	PRESENT		
4070422334	PRESERVED_SPECIMEN	PRESENT		
4070422331	PRESERVED_SPECIMEN	PRESENT		
4070422329	PRESERVED_SPECIMEN	PRESENT		
4070422326	PRESERVED_SPECIMEN	PRESENT		
4070422325	PRESERVED_SPECIMEN	PRESENT		
4067665457	HUMAN_OBSERVATION	PRESENT	14.404277	-87.845046
4067661541	HUMAN_OBSERVATION	PRESENT	10.307593	-84.806302
4067660637	HUMAN_OBSERVATION	PRESENT	20.248328	-103.995646
4067659525	HUMAN_OBSERVATION	PRESENT	9.955832	-85.145233
4067658494	HUMAN_OBSERVATION	PRESENT	10.486004	-85.567466
4067648495	HUMAN_OBSERVATION	PRESENT	16.728225	-99.701424
4067643652	HUMAN_OBSERVATION	PRESENT	20.295308	-105.291442
4067642441	HUMAN_OBSERVATION	PRESENT	23.27218	-105.30758
4067638305	HUMAN_OBSERVATION	PRESENT	19.455742	-104.365657
4067637359	HUMAN_OBSERVATION	PRESENT	10.894444	-85.600278
4067620664	HUMAN_OBSERVATION	PRESENT	10.316049	-84.803011
4067620523	HUMAN_OBSERVATION	PRESENT	10.307572	-84.806305
4067614376	HUMAN_OBSERVATION	PRESENT	10.720918	-85.01374
4067611631	HUMAN_OBSERVATION	PRESENT		
4067611525	HUMAN_OBSERVATION	PRESENT	10.720918	-85.01374
4067368253	HUMAN_OBSERVATION	PRESENT	10.344516	-85.339265
4067363450	HUMAN_OBSERVATION	PRESENT	15.100646	-92.592479
4067362512	HUMAN_OBSERVATION	PRESENT	10.437655	-84.709654
4067354554	HUMAN_OBSERVATION	PRESENT	24.393797	-107.139431
4067352309	HUMAN_OBSERVATION	PRESENT	19.456136	-104.36559
4067350762	HUMAN_OBSERVATION	PRESENT	10.461915	-84.663091
4067337645	HUMAN_OBSERVATION	PRESENT	24.534691	-106.668791
4067334688	HUMAN_OBSERVATION	PRESENT	10.323631	-84.812199
4067334667	HUMAN_OBSERVATION	PRESENT	10.244293	-85.835346
4067325491	HUMAN_OBSERVATION	PRESENT	10.317884	-84.817509
4067322182	HUMAN_OBSERVATION	PRESENT	27.031126	-108.853081
4067320676	HUMAN_OBSERVATION	PRESENT	14.53484	-90.379821
4067315660	HUMAN_OBSERVATION	PRESENT	21.343593	-104.714467
4067312516	HUMAN_OBSERVATION	PRESENT	16.849824	-99.820896
4067307581	HUMAN_OBSERVATION	PRESENT	9.980101	-84.077774
4067294649	HUMAN_OBSERVATION	PRESENT	16.479213	-94.957918
4067290501	HUMAN_OBSERVATION	PRESENT	16.241186	-95.183104
4067265479	HUMAN_OBSERVATION	PRESENT	10.651753	-85.658287
4067259683	HUMAN_OBSERVATION	PRESENT	10.245883	-85.828048
4067252708	HUMAN_OBSERVATION	PRESENT	10.838534	-85.617871
4067249666	HUMAN_OBSERVATION	PRESENT	10.248461	-85.834274
4067242673	HUMAN_OBSERVATION	PRESENT	10.835737	-85.614408
4067240684	HUMAN_OBSERVATION	PRESENT	9.756938	-84.611812
4067237669	HUMAN_OBSERVATION	PRESENT	28.015569	-111.049247
4067226305	HUMAN_OBSERVATION	PRESENT	10.529169	-85.749836
4067218637	HUMAN_OBSERVATION	PRESENT	24.491978	-106.724373
4067210706	HUMAN_OBSERVATION	PRESENT	10.247632	-85.832348
4067199536	HUMAN_OBSERVATION	PRESENT	10.368178	-84.816605
4067198497	HUMAN_OBSERVATION	PRESENT	21.49728	-105.155738
4067191680	HUMAN_OBSERVATION	PRESENT		
4067188773	HUMAN_OBSERVATION	PRESENT	20.337697	-105.345803
4067185605	HUMAN_OBSERVATION	PRESENT	21.408897	-104.98934
4067177650	HUMAN_OBSERVATION	PRESENT	24.378639	-106.72682
4067175706	HUMAN_OBSERVATION	PRESENT	10.350446	-84.667955
4067168652	HUMAN_OBSERVATION	PRESENT	16.949165	-100.105933
4055072402	HUMAN_OBSERVATION	PRESENT	10.491762	-85.569762
4055022361	HUMAN_OBSERVATION	PRESENT	10.381839	-85.401988
4054887301	HUMAN_OBSERVATION	PRESENT	10.462997	-85.149555
